Id,Mean,Std,Problems
65,1.874015748031496,0.8066403575427517,[]
66,1.9448818897637796,0.7998718807545351,"[(4, -2)]"
67,1.9763779527559056,0.8306104747593197,[]
68,1.8188976377952757,0.7602977991596936,"[(4, -4)]"
69,1.8661417322834646,0.8485487585434007,[]
70,1.968503937007874,0.835112461526635,"[(4, -1)]"
71,1.9133858267716535,0.8069501867677519,"[(11, -1)]"
72,1.811023622047244,0.784090651794307,[]
73,1.8425196850393701,0.8010429397205188,[]
74,1.9133858267716535,0.7870340349555907,[]
75,2.0393700787401574,0.8106589011527892,[]
76,1.968503937007874,0.8539079898578693,[]
77,1.905511811023622,0.8677014963477674,[]
78,1.9763779527559056,0.8209998446448615,"[(4, -2)]"
79,1.905511811023622,0.8206953194694576,[]
80,2.047244094488189,0.8438222534992559,"[(7, -3)]"
81,1.8503937007874016,0.8269156706153362,[]
82,1.968503937007874,0.8631522872680828,[]
83,1.9291338582677164,0.7986208584745023,[]
84,1.889763779527559,0.8089611843131193,"[(4, -3)]"
85,1.811023622047244,0.784090651794307,[]
86,2.0551181102362204,0.8194760871238582,[]
87,1.921259842519685,0.8414490450633777,[]
88,1.795275590551181,0.7274502402353701,"[(4, -5)]"
89,1.7086614173228347,0.7979162964860257,[]
90,1.9606299212598426,0.8008088649267264,[]
91,1.905511811023622,0.8398135740419459,[]
92,1.9448818897637796,0.809733315045647,[]
93,1.9448818897637796,0.819476087123858,[]
94,1.9763779527559056,0.7711521675660437,"[(4, -2)]"
95,1.8267716535433072,0.7569203286687483,[]
96,1.795275590551181,0.7800954629938422,[]
97,1.905511811023622,0.801120949453354,[]
98,1.952755905511811,0.8151177509302044,[]
99,1.811023622047244,0.763578495300378,"[(4, -2)]"
100,1.9133858267716535,0.7870340349555907,[]
101,1.937007874015748,0.8427847971001979,[]
102,1.905511811023622,0.8206953194694576,[]
103,1.9763779527559056,0.8014329124517254,"[(4, -1)]"
104,1.8976377952755905,0.8245695911344733,[]
105,2.0236220472440944,0.8209998446448615,[]
106,1.9763779527559056,0.8209998446448613,[]
107,1.9921259842519685,0.8309113660840813,[]
108,1.8503937007874016,0.7461939421658984,[]
109,1.795275590551181,0.7800954629938422,[]
110,2.0393700787401574,0.7807360670541615,"[(4, -2)]"
111,1.968503937007874,0.8158840552744266,[]
112,1.9291338582677164,0.8374290053984368,[]
113,1.889763779527559,0.7262465633248513,[]
114,1.7874015748031495,0.8225967522564732,"[(4, -1)]"
115,1.9763779527559056,0.849505616535838,[]
116,1.8976377952755905,0.8050894229075676,[]
117,1.874015748031496,0.8164200403528284,"[(4, -6)]"
118,1.937007874015748,0.7319037092541937,"[(4, -4)]"
119,1.968503937007874,0.8539079898578693,[]
120,1.9763779527559056,0.8306104747593197,[]
121,1.984251968503937,0.7764822177105523,[]
122,1.8503937007874016,0.7875896538281516,[]
123,1.905511811023622,0.8206953194694577,[]
124,1.8346456692913387,0.7428364720764384,[]
125,1.905511811023622,0.8398135740419459,[]
126,1.9921259842519685,0.781695988810634,[]
127,1.968503937007874,0.8445625135359083,[]
128,1.9133858267716535,0.8069501867677518,[]
129,1.8976377952755905,0.8148877191065382,[]
130,1.8503937007874016,0.8269156706153362,[]
131,1.905511811023622,0.801120949453354,[]
132,1.8661417322834646,0.7803357511446182,"[(7, -2)]"
133,1.937007874015748,0.8140437129566043,[]
134,1.8818897637795275,0.8029130814247328,[]
135,1.8976377952755905,0.8050894229075677,[]
136,1.8503937007874016,0.8074921018580797,"[(4, -2)]"
137,1.8267716535433072,0.7877483300972803,"[(11, -1)]"
138,2.0236220472440944,0.7711521675660437,"[(4, -6)]"
139,1.8818897637795275,0.812737615836732,[]
140,1.9448818897637796,0.7898873399091679,"[(7, -1)]"
141,1.8661417322834646,0.7597222207941556,[]
142,1.921259842519685,0.8414490450633778,[]
143,1.8425196850393701,0.7809761581060327,"[(4, -2)]"
144,1.9133858267716535,0.8167261596138117,[]
145,1.874015748031496,0.8066403575427517,[]
146,1.9133858267716535,0.8069501867677518,[]
147,1.9133858267716535,0.8639483197290245,[]
148,1.8188976377952757,0.8301589332881899,"[(4, -1)]"
149,1.8661417322834646,0.8102733687672841,[]
150,2.0393700787401574,0.8008088649267265,[]
151,1.889763779527559,0.7583225688057853,[]
152,1.905511811023622,0.7911521723284513,[]
153,1.9448818897637796,0.819476087123858,[]
154,2.0,0.7867957924694432,[]
155,1.763779527559055,0.7812961647402796,"[(10, -1)]"
156,1.8818897637795275,0.802913081424733,[]
157,2.0393700787401574,0.8106589011527893,"[(4, -3)]"
158,1.9133858267716535,0.8167261596138117,[]
159,1.9133858267716535,0.7870340349555905,[]
160,1.9763779527559056,0.8209998446448615,"[(4, -1)]"
161,1.9133858267716535,0.7768845192854996,[]
162,1.952755905511811,0.7648868337972851,"[(4, -2)]"
163,1.8976377952755905,0.8529560705234003,[]
164,1.8661417322834646,0.839143599005874,[]
165,2.015748031496063,0.8163434926014668,[]
166,1.8976377952755905,0.8341390930154803,[]
167,1.858267716535433,0.8235078805611589,[]
168,1.968503937007874,0.835112461526635,[]
169,1.7874015748031495,0.8128913832424856,[]
170,1.9606299212598426,0.820390681255744,[]
171,2.0,0.7968190728895957,[]
172,1.937007874015748,0.742668200135877,[]
173,1.8188976377952757,0.7706657896131693,"[(4, -6)]"
174,1.8425196850393701,0.7809761581060327,[]
175,2.015748031496063,0.796662203299949,[]
176,1.9448818897637796,0.809733315045647,"[(4, -1)]"
177,1.9606299212598426,0.8300083648760894,[]
178,1.9133858267716535,0.8263864929139035,"[(4, -5)]"
179,1.9921259842519685,0.7611192989122028,[]
180,1.905511811023622,0.8585061857034804,[]
181,1.8661417322834646,0.8391435990058739,[]
182,1.8503937007874016,0.8074921018580797,[]
183,2.0,0.816496580927726,"[(7, -2)]"
184,1.8976377952755905,0.824569591134473,[]
185,1.779527559055118,0.8156542395648935,[]
186,1.8976377952755905,0.7749515670405427,[]
187,1.9448818897637796,0.8386221372667554,[]
188,1.952755905511811,0.8343638173048653,[]
189,1.795275590551181,0.8100419612604182,[]
190,1.921259842519685,0.822368812450982,[]
191,1.921259842519685,0.8223688124509821,[]
192,1.937007874015748,0.8140437129566043,[]
