Id,Mean,Std
0,1.9921259842519685,0.7917838308500942
1,1.9763779527559056,0.8306104747593197
2,2.1023622047244093,0.7951703987225784
3,2.0708661417322833,0.788620478885462
4,2.1496062992125986,0.7875896538281516
5,2.031496062992126,0.8158840552744266
6,2.0393700787401574,0.8300083648760893
7,2.094488188976378,0.8206953194694576
8,2.015748031496063,0.8355613260909056
9,2.0236220472440944,0.8209998446448615
10,2.1102362204724407,0.8187131448793896
11,2.1181102362204722,0.7828942358817875
12,2.047244094488189,0.8531758384844114
13,1.9921259842519685,0.7506194583832656
14,2.188976377952756,0.823583762420851
15,2.078740157480315,0.8126607212232069
16,2.0708661417322833,0.8374290053984367
17,1.9606299212598426,0.7601333926707656
18,2.1181102362204722,0.8415233091335159
19,2.0708661417322833,0.8182550380758941
20,1.9921259842519685,0.7917838308500942
21,1.9763779527559056,0.8401111692228108
22,1.9763779527559056,0.7813761459212992
23,1.9291338582677164,0.8182550380758941
24,2.1338582677165356,0.8296318242928697
25,2.031496062992126,0.8060978698508189
26,2.094488188976378,0.7392947182382329
27,2.047244094488189,0.824796922735852
28,2.1338582677165356,0.8004185881527662
29,2.0236220472440944,0.8209998446448615
30,2.0551181102362204,0.819476087123858
31,2.1653543307086616,0.7844093878447864
32,2.031496062992126,0.825554242629798
33,1.9606299212598426,0.820390681255744
34,2.078740157480315,0.8126607212232069
35,2.0551181102362204,0.7797749636117882
36,2.078740157480315,0.8028352458294334
37,2.125984251968504,0.8066403575427515
38,2.078740157480315,0.8601061139092677
39,1.984251968503937,0.8260083012813958
40,1.9291338582677164,0.7682292808605408
41,1.937007874015748,0.7943054417905887
42,2.062992125984252,0.7842500360121935
43,2.1496062992125986,0.7976029580500336
44,2.0236220472440944,0.8112753718891451
45,2.204724409448819,0.7594754108182472
46,2.188976377952756,0.8138901632593115
47,2.0,0.7559289460184544
48,2.0551181102362204,0.809733315045647
49,1.8818897637795275,0.8029130814247327
50,2.236220472440945,0.8013549330876439
51,2.173228346456693,0.7776081376233389
52,2.0236220472440944,0.8014329124517254
53,2.078740157480315,0.8319636287513141
54,2.141732283464567,0.8330895781483211
55,2.2125984251968505,0.8030687299832223
56,2.1102362204724407,0.856611508847718
57,2.0551181102362204,0.8291043801843319
58,2.062992125984252,0.8333145854659008
59,2.0,0.8067178260046389
60,2.1181102362204722,0.7828942358817874
61,2.173228346456693,0.7977596426518887
62,2.1811023622047245,0.7808961359573408
63,1.9921259842519685,0.7917838308500941
64,2.0866141732283463,0.7666006394678041
65,2.0078740157480315,0.7611192989122028
66,2.1023622047244093,0.8436000488203542
67,2.0551181102362204,0.7486186921635859
68,2.0393700787401574,0.8008088649267264
69,1.968503937007874,0.8539079898578693
70,2.0551181102362204,0.737941007387245
71,2.094488188976378,0.8206953194694576
72,2.1496062992125986,0.8172615924146902
73,2.125984251968504,0.8066403575427517
74,2.141732283464567,0.7940693809279415
75,2.1811023622047245,0.7808961359573408
76,2.15748031496063,0.7910731795498283
77,2.1811023622047245,0.7808961359573408
78,2.0236220472440944,0.8209998446448615
79,2.0078740157480315,0.7611192989122028
80,2.031496062992126,0.7657034101308184
81,2.125984251968504,0.7558462721027462
82,2.0551181102362204,0.7998718807545352
83,2.0,0.816496580927726
84,2.0393700787401574,0.7496197427897378
85,2.236220472440945,0.7913891033561721
86,2.047244094488189,0.8343638173048653
87,2.047244094488189,0.8343638173048653
88,1.9448818897637796,0.7898873399091679
89,1.905511811023622,0.8206953194694576
90,2.015748031496063,0.8065628816402011
91,2.125984251968504,0.8066403575427515
92,1.874015748031496,0.7967406419555125
93,1.9448818897637796,0.8194760871238582
94,2.078740157480315,0.8414490450633778
95,2.125984251968504,0.835636113410464
96,2.062992125984252,0.8140437129566043
97,2.1102362204724407,0.7890957901162904
98,1.968503937007874,0.7861601262033048
99,2.0708661417322833,0.8182550380758941
