N° TM,0
1,285.0
2,733.0
3,731.0
4,111.0
5,0.0
6,858.0
7,872.0
8,373.0
9,141.0
10,218.0
11,183.0
12,164.0
13,300.0
14,0.0
15,361.0
16,113.0
17,0.0
18,15.0
19,372.0
20,1027.0
21,121.0
22,0.0
23,149.0
24,0.0
25,178.0
26,0.0
27,924.0
28,246.0
29,0.0
30,164.0
31,139.0
32,314.0
