N° TM,0
1,0.0
2,398.0
3,28.0
4,245.0
5,0.0
6,379.0
7,432.0
8,223.0
9,218.0
10,249.0
11,283.0
12,279.0
13,376.0
14,0.0
15,237.0
16,248.0
17,0.0
18,0.0
19,347.0
20,494.0
21,244.0
22,0.0
23,259.0
24,0.0
25,243.0
26,0.0
27,474.0
28,281.0
29,0.0
30,274.0
31,250.0
32,8.0
