N° TM,0
1,2.0
2,3.0
3,5.0
4,0.0
5,0.0
6,4.0
7,3.0
8,2.0
9,0.0
10,1.0
11,0.0
12,0.0
13,3.0
14,0.0
15,4.0
16,0.0
17,0.0
18,1.0
19,4.0
20,8.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,9.0
28,3.0
29,0.0
30,0.0
31,0.0
32,2.0
