N° TM,0
1,8.0
2,113.0
3,87.0
4,0.0
5,0.0
6,177.0
7,167.0
8,15.0
9,0.0
10,8.0
11,2.0
12,1.0
13,36.0
14,0.0
15,39.0
16,0.0
17,0.0
18,4.0
19,52.0
20,235.0
21,0.0
22,0.0
23,0.0
24,0.0
25,7.0
26,0.0
27,236.0
28,9.0
29,0.0
30,2.0
31,2.0
32,24.0
