Id,Mean,Std,Problems
126,2.1023622047244093,0.8341390930154802,[]
127,2.1023622047244093,0.7951703987225786,[]
128,2.0078740157480315,0.8115834316579426,[]
129,2.0078740157480315,0.8773703765530231,[]
130,1.984251968503937,0.7866369240594504,[]
131,2.204724409448819,0.7800954629938422,[]
132,1.9448818897637796,0.7898873399091679,[]
133,2.0551181102362204,0.7998718807545352,[]
134,1.9448818897637796,0.7486186921635861,[]
135,2.0,0.8067178260046389,"[(4, -2)]"
136,2.2125984251968505,0.7931244348800822,"[(4, -3)]"
137,2.047244094488189,0.8151177509302046,[]
138,2.0393700787401574,0.7807360670541615,[]
139,2.078740157480315,0.8126607212232069,"[(4, -4)]"
140,2.0236220472440944,0.8209998446448615,[]
141,2.1023622047244093,0.8529560705234002,[]
142,2.094488188976378,0.8109671950985806,"[(4, -1)]"
143,2.1968503937007875,0.8071050567791129,[]
144,2.1102362204724407,0.7990902213469192,[]
145,2.125984251968504,0.8066403575427515,[]
146,2.015748031496063,0.7764822177105523,[]
147,2.1338582677165356,0.790440953131511,[]
148,2.1653543307086616,0.8429330833329107,[]
149,2.0236220472440944,0.8306104747593197,[]
150,2.1181102362204722,0.7828942358817874,[]
151,2.173228346456693,0.7673339558660374,"[(4, -4)]"
152,2.0708661417322833,0.7682292808605407,"[(4, -2)]"
153,2.267716535433071,0.8111212981299191,[]
154,2.0078740157480315,0.7399706449789555,[]
155,2.0393700787401574,0.8300083648760893,"[(4, -1)]"
156,1.937007874015748,0.8042351339820702,[]
157,2.1023622047244093,0.7328423212168694,[]
158,2.0866141732283463,0.7768845192854996,[]
159,2.1338582677165356,0.8102733687672841,[]
160,2.0393700787401574,0.8106589011527893,[]
161,2.094488188976378,0.7810561720561535,[]
162,2.047244094488189,0.8438222534992559,"[(11, -3)]"
163,2.1181102362204722,0.7623498887196721,[]
164,2.0866141732283463,0.8167261596138118,[]
165,2.0,0.7867957924694432,[]
166,2.173228346456693,0.7977596426518888,"[(4, -2)]"
167,2.0,0.7867957924694432,[]
168,2.031496062992126,0.8060978698508189,[]
169,2.062992125984252,0.8237355051697056,[]
170,1.952755905511811,0.7648868337972851,[]
171,1.968503937007874,0.825554242629798,[]
172,1.9921259842519685,0.8213042569076934,[]
173,2.078740157480315,0.7726094643006641,"[(4, -6)]"
174,2.0866141732283463,0.7666006394678041,[]
175,2.0,0.7968190728895957,[]
176,2.1102362204724407,0.8378766289522175,[]
177,2.220472440944882,0.7654585286970845,[]
178,2.173228346456693,0.7877483300972803,[]
179,1.937007874015748,0.8140437129566043,[]
180,2.015748031496063,0.8065628816402012,[]
181,2.1023622047244093,0.824569591134473,[]
182,2.078740157480315,0.8028352458294334,[]
183,2.0551181102362204,0.8386221372667555,[]
184,2.047244094488189,0.8151177509302044,"[(4, -6)]"
185,2.1653543307086616,0.7639057899983485,"[(4, -5)]"
186,2.0708661417322833,0.8084975519218144,[]
187,2.1181102362204722,0.792966834394695,[]
188,2.031496062992126,0.7861601262033048,[]
189,1.968503937007874,0.825554242629798,[]
190,2.0708661417322833,0.7682292808605405,[]
191,2.078740157480315,0.7828144098060378,[]
192,2.125984251968504,0.8066403575427515,"[(7, -5)]"
193,1.9606299212598426,0.8106589011527892,[]
194,2.141732283464567,0.7738217817955583,[]
195,2.1496062992125986,0.756755188418355,[]
196,2.1023622047244093,0.8341390930154802,[]
197,2.031496062992126,0.8158840552744266,[]
198,2.125984251968504,0.776562694698664,[]
199,2.0,0.7867957924694432,[]
200,2.1102362204724407,0.8187131448793896,[]
201,2.0078740157480315,0.8017447540637024,[]
202,2.15748031496063,0.8206191705182876,[]
203,1.9133858267716535,0.8359351957798864,[]
204,2.15748031496063,0.8302342072542773,[]
205,2.0708661417322833,0.7886204788854618,"[(4, -2)]"
206,1.9606299212598426,0.8765152395305851,[]
207,2.2440944881889764,0.79399067837748,"[(4, -2)]"
208,2.1653543307086616,0.7320744554852008,[]
209,2.031496062992126,0.7861601262033048,[]
210,2.0078740157480315,0.8017447540637024,[]
211,2.1102362204724407,0.7890957901162904,[]
212,2.078740157480315,0.762267911205728,"[(4, -2)]"
213,2.0551181102362204,0.809733315045647,"[(4, -1)]"
214,2.062992125984252,0.7532788802071109,"[(4, -1)]"
215,2.078740157480315,0.8319636287513141,"[(4, -3)]"
216,2.0551181102362204,0.7898873399091679,[]
217,1.984251968503937,0.8163434926014668,[]
218,2.125984251968504,0.8066403575427515,"[(7, -1)]"
219,2.0236220472440944,0.7914680646038974,[]
220,2.125984251968504,0.786716362274655,"[(4, -3)]"
221,2.0,0.7663560447348134,[]
222,2.0,0.8067178260046389,[]
223,2.031496062992126,0.8722986225422684,[]
224,2.062992125984252,0.8042351339820702,[]
225,2.0393700787401574,0.8106589011527893,[]
226,2.1653543307086616,0.8522964266322742,[]
227,2.0551181102362204,0.7998718807545351,[]
228,2.141732283464567,0.7738217817955582,[]
229,2.062992125984252,0.7842500360121935,[]
230,2.0,0.7453559924999299,[]
231,2.0551181102362204,0.8291043801843317,[]
232,2.0866141732283463,0.8730863159136217,[]
233,1.8976377952755905,0.7749515670405427,[]
234,2.0,0.816496580927726,[]
