Id,Mean,Std,Problems
66,1.952755905511811,0.8247969227358518,[]
67,2.0708661417322833,0.8278975318296332,[]
68,2.0393700787401574,0.8300083648760893,[]
69,2.1023622047244093,0.843600048820354,[]
70,1.8976377952755905,0.8436000488203542,[]
71,2.125984251968504,0.7967406419555125,[]
72,2.0551181102362204,0.7797749636117881,[]
73,1.9763779527559056,0.7914680646038974,[]
74,2.125984251968504,0.8260839534591686,[]
75,2.1338582677165356,0.7597222207941557,[]
76,2.0393700787401574,0.8489169084841643,[]
77,2.0866141732283463,0.8359351957798864,[]
78,1.984251968503937,0.8163434926014667,[]
79,2.1102362204724407,0.7477834596239671,"[(10, -1)]"
80,2.1181102362204722,0.7623498887196719,[]
81,2.062992125984252,0.8237355051697056,[]
82,2.078740157480315,0.822368812450982,[]
83,2.0393700787401574,0.8395158733682738,[]
84,2.062992125984252,0.7842500360121935,[]
85,2.1102362204724407,0.7990902213469194,[]
86,2.062992125984252,0.8140437129566043,[]
87,2.1102362204724407,0.7890957901162905,[]
88,2.141732283464567,0.7316475151937502,"[(4, -2)]"
89,2.1023622047244093,0.8713667941738148,[]
90,2.125984251968504,0.835636113410464,[]
91,2.0551181102362204,0.809733315045647,[]
92,2.1496062992125986,0.8458933491021446,[]
93,2.125984251968504,0.8260839534591686,"[(4, -4)]"
94,2.015748031496063,0.796662203299949,[]
95,2.0551181102362204,0.8386221372667555,[]
96,2.0,0.8357108940373449,[]
97,2.0078740157480315,0.8017447540637024,[]
98,1.921259842519685,0.8414490450633777,[]
99,1.937007874015748,0.7740640174508248,[]
100,2.15748031496063,0.7707468739197344,[]
101,2.141732283464567,0.8138133775462995,[]
102,1.937007874015748,0.8042351339820702,[]
103,1.8976377952755905,0.7435932245788319,[]
104,2.078740157480315,0.8028352458294334,[]
105,2.047244094488189,0.8343638173048653,[]
106,2.0708661417322833,0.7682292808605408,"[(10, -1)]"
107,2.0866141732283463,0.7348860406984189,[]
108,2.015748031496063,0.7661929382000865,[]
109,2.078740157480315,0.831963628751314,[]
110,2.15748031496063,0.7603799890739018,[]
111,2.047244094488189,0.795406132824913,[]
112,1.9921259842519685,0.8213042569076933,[]
113,1.984251968503937,0.796662203299949,"[(4, -1)]"
114,2.0708661417322833,0.7682292808605405,[]
115,2.0551181102362204,0.7998718807545351,[]
116,2.0866141732283463,0.8069501867677518,[]
117,2.0866141732283463,0.8263864929139036,[]
118,2.125984251968504,0.7558462721027462,"[(4, -3)]"
119,1.984251968503937,0.7966622032999489,[]
120,2.0,0.7867957924694432,[]
121,2.0393700787401574,0.7705035954012054,[]
122,2.0708661417322833,0.8278975318296333,[]
123,2.0708661417322833,0.7472818720037786,[]
124,2.0078740157480315,0.8115834316579427,[]
125,2.1653543307086616,0.7944627767315775,[]
126,2.2125984251968505,0.7728520799336818,[]
127,1.984251968503937,0.8065628816402012,[]
128,2.0708661417322833,0.7784916466119077,[]
129,2.0866141732283463,0.8069501867677518,[]
130,2.031496062992126,0.825554242629798,[]
131,2.2283464566929134,0.8279730113877817,"[(7, -3)]"
132,2.078740157480315,0.8508287203139573,[]
133,2.141732283464567,0.773821781795558,"[(4, -2)]"
134,2.078740157480315,0.7928880224047976,[]
135,2.062992125984252,0.7943054417905888,[]
136,1.968503937007874,0.7961914090876715,[]
137,1.9133858267716535,0.8069501867677518,[]
138,2.15748031496063,0.8108901326006541,[]
139,2.047244094488189,0.8151177509302044,[]
140,2.0708661417322833,0.8182550380758941,[]
141,1.9606299212598426,0.7908361538727324,[]
142,1.952755905511811,0.7853648198528295,[]
143,2.1653543307086616,0.7944627767315776,[]
144,1.937007874015748,0.7943054417905887,[]
145,2.1653543307086616,0.8141972336959148,"[(4, -2)]"
146,2.1102362204724407,0.7990902213469193,"[(4, -5)]"
147,1.9921259842519685,0.781695988810634,[]
148,2.0236220472440944,0.7914680646038974,[]
149,2.015748031496063,0.8450063582789236,[]
150,2.141732283464567,0.7634966497033479,[]
151,2.031496062992126,0.8060978698508189,[]
152,2.0708661417322833,0.818255038075894,[]
153,2.0,0.7766431633476233,[]
154,1.9763779527559056,0.8306104747593197,[]
155,2.0236220472440944,0.7607908054575788,[]
156,2.0551181102362204,0.8386221372667555,[]
157,2.078740157480315,0.8126607212232069,[]
158,2.062992125984252,0.8333145854659008,[]
