Id,Mean,Std,TMnonouverts,NbEnvie1,NbEnvie2,NbEnvie3,Problems_nonattribue,Problems_pasassez,Problems_tropnombreux
202,2.063063063063063,0.8103323632877316,"[14, 5, 17]",7,6,2,1,2,1
203,2.0855855855855854,0.7884169196867213,"[3, 17, 14, 26, 5]",3,7,0,2,1,2
204,2.0,0.8401680504168059,"[14, 5, 17]",7,8,7,5,0,2
205,2.036036036036036,0.766114105225155,"[5, 14, 17, 29]",8,8,7,1,1,1
206,2.0585585585585586,0.813457896850872,"[29, 14, 17, 5]",8,7,7,3,1,2
207,2.09009009009009,0.7850359481010102,"[10, 5, 17, 14]",9,7,2,2,1,1
208,1.981981981981982,0.7726311862073173,"[5, 14, 17]",3,7,2,0,1,2
209,2.0945945945945947,0.7640494449705395,"[5, 14, 29, 17]",8,7,5,0,0,1
210,2.0045045045045047,0.7639960895623064,"[17, 5, 14, 29]",9,8,2,1,2,1
211,2.0765765765765765,0.8007298655844591,"[14, 17, 5]",6,7,3,4,2,1
212,2.0405405405405403,0.8145596348957616,"[5, 14, 26]",5,6,5,3,0,1
213,2.0585585585585586,0.8245079123091277,"[17, 14, 5]",8,7,9,3,1,1
214,1.9774774774774775,0.8317440309221362,"[29, 5, 14, 17]",4,7,9,5,0,2
215,2.1171171171171173,0.7398023306829732,"[5, 14, 17]",7,8,9,0,1,1
216,2.0675675675675675,0.8401316598136305,"[17, 26, 14, 5]",6,8,5,3,1,2
217,2.054054054054054,0.7591116246003612,"[17, 14, 5]",3,8,7,1,1,2
218,2.063063063063063,0.7990863479500622,"[14, 5, 17, 26]",5,8,5,2,1,1
219,2.135135135135135,0.8070558356937625,"[5, 17, 14]",7,8,2,3,1,1
220,2.0495495495495497,0.7799958085365829,"[29, 17, 5, 14, 26]",4,6,6,2,0,1
221,2.135135135135135,0.7900568338166495,"[26, 5, 14, 17]",3,6,9,0,1,1
222,2.099099099099099,0.8122919359626526,"[29, 14, 5]",9,7,4,3,2,2
223,2.0855855855855854,0.8054505326308167,"[14, 29, 5]",6,6,7,3,0,1
224,2.1171171171171173,0.8427356739131012,"[5, 14]",6,7,7,3,2,2
225,2.027027027027027,0.7782037497913458,"[5, 17, 14, 26]",4,8,3,2,2,0
226,1.990990990990991,0.790160021544356,"[14, 26, 5]",4,8,9,3,1,1
227,2.0720720720720722,0.7516101775757872,"[5, 17, 14]",2,6,5,0,1,1
228,2.027027027027027,0.8123421192596432,"[14, 5, 17]",8,7,7,2,1,1
229,2.126126126126126,0.7564757189969707,"[3, 17, 14, 5]",1,8,0,0,2,2
230,2.0945945945945947,0.7816142754752871,"[26, 14, 5, 17]",4,7,6,3,0,1
231,2.099099099099099,0.7839447177267498,"[14, 17, 5]",5,6,2,1,1,1
232,2.0945945945945947,0.793108077841898,"[14, 17, 26, 5]",9,6,7,3,0,2
233,2.1621621621621623,0.7555590725059044,"[14, 5, 17]",9,7,4,0,1,1
234,1.981981981981982,0.8125929892570566,"[14, 5, 26, 17]",9,6,2,3,1,2
235,1.9774774774774775,0.804082871473036,"[5, 17, 14]",2,7,5,2,2,1
236,2.0585585585585586,0.779368402884738,"[17, 14, 5]",9,7,4,2,2,2
237,2.0225225225225225,0.8207914384685621,"[5, 14, 17, 26]",7,7,9,6,1,1
238,2.0585585585585586,0.8190015407218109,"[17, 5, 14]",4,6,5,3,0,0
239,2.09009009009009,0.7850359481010101,"[14, 5]",3,8,5,2,0,1
240,2.175675675675676,0.790637089605559,"[29, 5, 26, 14, 17]",9,8,9,1,0,3
241,2.108108108108108,0.8439441056243735,"[3, 14, 5, 17, 26]",2,7,0,2,1,3
242,2.054054054054054,0.788352286342648,"[26, 5, 17, 14, 29]",6,6,5,3,0,1
243,2.09009009009009,0.7850359481010101,"[5, 14, 29]",4,8,9,2,0,3
244,2.0945945945945947,0.7581040697715146,"[5, 14, 26, 17]",2,8,5,4,2,1
245,2.0945945945945947,0.7640494449705395,"[14, 17, 5]",6,8,9,1,1,2
246,2.1531531531531534,0.7693000661787257,"[5, 17, 14, 29]",4,7,9,0,1,1
247,2.1216216216216215,0.7893986949703476,"[17, 14, 29, 5]",9,7,6,1,0,1
248,2.0585585585585586,0.7557883383543853,"[26, 5, 17, 14]",9,8,3,0,2,1
249,2.130630630630631,0.8326257645868876,"[5, 17, 29, 14]",5,8,9,4,1,1
250,2.0135135135135136,0.837361346554423,"[1, 14, 5, 17, 29]",0,6,5,3,0,1
251,2.0765765765765765,0.8500683980950068,"[14, 5, 17, 26]",5,7,7,5,0,1
252,2.036036036036036,0.78938578480206,"[5, 14, 17]",9,7,6,2,1,1
253,2.0495495495495497,0.7443754555334969,"[17, 14, 5]",9,7,2,0,2,2
254,2.0495495495495497,0.7443754555334969,"[14, 5, 17]",4,8,7,1,0,1
255,2.1036036036036037,0.7509183430946437,"[5, 14, 17]",5,8,7,1,2,3
256,2.0765765765765765,0.7601446581732408,"[5, 17, 14]",5,7,3,0,1,1
257,2.184684684684685,0.7533572759283899,"[28, 17, 5, 14, 29]",5,7,9,0,0,1
258,2.0405405405405403,0.7977205510293365,"[29, 14, 17, 5]",9,8,2,6,1,1
259,2.0495495495495497,0.8140590297199426,"[29, 14, 17, 5, 26]",6,7,7,2,0,2
260,2.0585585585585586,0.779368402884738,"[17, 14, 5, 26]",5,6,6,1,0,1
261,2.036036036036036,0.8063989326099907,"[29, 5, 14, 17]",5,7,2,3,1,0
262,2.036036036036036,0.8501043633341623,"[14, 5, 29, 17]",6,6,9,5,0,1
263,2.036036036036036,0.8119907710498862,"[5, 17, 14]",6,8,4,3,2,2
264,2.09009009009009,0.761631370669714,"[10, 14, 17, 5]",9,8,2,0,1,1
265,2.1126126126126126,0.8021032439517055,"[14, 17, 5]",3,10,7,2,1,2
266,2.0765765765765765,0.7777976746020018,"[17, 14, 5, 26]",9,8,6,0,0,1
267,2.0135135135135136,0.8897593844742507,"[14, 5]",8,6,7,7,2,1
