Id,Mean,Std,Problems,TMnonouverts
34,2.1171171171171173,0.8264708674955219,"['104 non attribué', '51 non attribué', '228 non attribué', '97 non attribué', '217 non attribué', (27, 'Trop nombreux : 10>5'), (19, 'Trop nombreux : 3>2'), (28, 'Pas assez : 1<2.0'), (10, 'Pas assez : 1<2.0')]","[14, 17, 29, 5]"
35,2.072072072072072,0.8261748712343142,"[(7, 'Trop nombreux : 13>12'), (19, 'Trop nombreux : 3>2'), '78 non attribué', '161 non attribué', (13, 'Trop nombreux : 15>12'), '73 non attribué', (32, 'Pas assez : 1<3.0')]","[14, 17, 5]"
36,2.112612612612613,0.8723626956612592,"['200 non attribué', '51 non attribué', '190 non attribué', '228 non attribué', (27, 'Trop nombreux : 11>5'), '183 non attribué', (3, 'Pas assez : 2<3.0'), '43 non attribué', '35 non attribué']","[5, 14, 29]"
37,1.9954954954954955,0.8210893754172298,"[(20, 'Trop nombreux : 14>8'), (2, 'Trop nombreux : 8>6'), '2 non attribué', '134 non attribué', '196 non attribué', (8, 'Pas assez : 1<4.0'), '167 non attribué']","[5, 14, 17]"
38,2.184684684684685,0.788572018098652,"[(7, 'Trop nombreux : 13>12'), '161 non attribué', (13, 'Trop nombreux : 14>12')]","[14, 5, 29, 17]"
39,2.081081081081081,0.8308000302291102,"['4 non attribué', (27, 'Trop nombreux : 6>5'), (7, 'Trop nombreux : 18>12')]","[5, 14]"
40,2.202702702702702,0.7898633204931951,"['120 non attribué', '229 non attribué', (13, 'Trop nombreux : 13>12'), '167 non attribué']","[5, 14]"
41,2.099099099099099,0.8122919359626525,"['105 non attribué', '97 non attribué', '161 non attribué', (27, 'Trop nombreux : 11>5'), '43 non attribué']","[14, 5, 29]"
42,2.045045045045045,0.8758952745039867,"[(20, 'Trop nombreux : 9>8'), '2 non attribué', '4 non attribué', '89 non attribué', '97 non attribué', '102 non attribué', '192 non attribué', (27, 'Trop nombreux : 10>5'), '43 non attribué']","[5, 14]"
43,2.112612612612613,0.7907402016127276,['43 non attribué'],"[17, 5, 14]"
44,2.121621621621621,0.7720109962648976,"[(7, 'Trop nombreux : 13>12'), '200 non attribué']","[17, 5, 14]"
45,2.0765765765765765,0.8007298655844591,"[(2, 'Trop nombreux : 7>6'), '70 non attribué']","[5, 14]"
46,2.103603603603604,0.8033220535980014,"['51 non attribué', '190 non attribué', (27, 'Trop nombreux : 10>5'), (15, 'Pas assez : 4<6.0'), (13, 'Trop nombreux : 13>12'), '68 non attribué']","[5, 14, 17]"
47,2.0495495495495497,0.8359971285185128,"['24 non attribué', '30 non attribué', (20, 'Trop nombreux : 15>8'), '200 non attribué', '186 non attribué', '68 non attribué', '70 non attribué']","[14, 17, 5]"
48,2.171171171171171,0.7654753218134529,"['30 non attribué', (27, 'Trop nombreux : 13>5')]","[14, 17, 5]"
49,2.171171171171171,0.7595411078735326,"[(7, 'Trop nombreux : 13>12'), '196 non attribué', (13, 'Trop nombreux : 14>12'), (8, 'Pas assez : 1<4.0')]","[5, 14, 17, 26]"
50,2.2387387387387387,0.8137585187933882,"[(20, 'Trop nombreux : 9>8'), '50 non attribué', (27, 'Trop nombreux : 15>5'), '43 non attribué', (32, 'Pas assez : 1<3.0')]","[14, 5, 17]"
51,2.175675675675676,0.7674033570667542,"['50 non attribué', (6, 'Trop nombreux : 23>16'), (32, 'Pas assez : 1<3.0')]","[5, 14, 26, 17]"
52,2.0765765765765765,0.8175069656619901,"['186 non attribué', (2, 'Trop nombreux : 10>6'), '57 non attribué']","[14, 26, 5]"
53,2.189189189189189,0.7671244244563783,"[(6, 'Trop nombreux : 17>16'), (2, 'Trop nombreux : 7>6')]","[5, 29, 14, 17]"
54,2.063063063063063,0.7702532847718907,"[(27, 'Trop nombreux : 7>5'), (7, 'Trop nombreux : 19>12'), (2, 'Trop nombreux : 9>6'), '35 non attribué', (8, 'Pas assez : 2<4.0')]","[17, 5, 14]"
55,2.072072072072072,0.7926324970155457,"[(7, 'Trop nombreux : 17>12')]","[5, 17, 14]"
56,2.018018018018018,0.7842566527683641,"[(7, 'Trop nombreux : 13>12'), '186 non attribué', (13, 'Trop nombreux : 13>12'), (15, 'Pas assez : 5<6.0')]","[5, 14]"
57,2.2117117117117115,0.7759086034177545,"['196 non attribué', (28, 'Pas assez : 1<2.0')]","[14, 5, 17]"
58,2.130630630630631,0.7879514412758253,"['229 non attribué', (2, 'Trop nombreux : 10>6'), '35 non attribué', (19, 'Trop nombreux : 3>2')]","[5, 28, 14, 26]"
59,2.0315315315315314,0.7924396126678964,"['4 non attribué', (7, 'Trop nombreux : 13>12'), '35 non attribué']","[14, 5, 17]"
60,2.081081081081081,0.8253356386786131,"['50 non attribué', '105 non attribué', '219 non attribué']","[5, 17, 14]"
61,2.09009009009009,0.840701598290031,"['203 non attribué', '30 non attribué', '174 non attribué', (20, 'Trop nombreux : 17>8'), '147 non attribué']","[5, 14, 17]"
62,2.0675675675675675,0.7728026402344472,"[(6, 'Trop nombreux : 19>16')]","[5, 17, 14]"
63,2.0405405405405403,0.8200958313253229,"[(27, 'Trop nombreux : 6>5'), (7, 'Trop nombreux : 15>12'), '105 non attribué', '186 non attribué', '14 non attribué']","[5, 14, 17]"
64,2.1171171171171173,0.8373491758699669,"[(6, 'Trop nombreux : 19>16'), '2 non attribué', '70 non attribué', '133 non attribué', (13, 'Trop nombreux : 13>12')]","[5, 17, 26, 14]"
65,2.144144144144144,0.8054884900699929,"['50 non attribué', '134 non attribué', '154 non attribué', (20, 'Trop nombreux : 16>8'), '68 non attribué']","[5, 14, 17]"
66,2.0405405405405403,0.8472343485337768,"['24 non attribué', '68 non attribué', '50 non attribué', '154 non attribué', '191 non attribué', (20, 'Trop nombreux : 19>8'), (32, 'Pas assez : 1<3.0')]","[5, 17, 14]"
67,2.0675675675675675,0.8238154432603442,"['51 non attribué', '190 non attribué', (20, 'Trop nombreux : 16>8'), '200 non attribué']","[14, 17, 5]"
68,2.202702702702702,0.7724860799998712,"['162 non attribué', (20, 'Trop nombreux : 21>8'), '14 non attribué']","[14, 17, 29, 5]"
69,2.063063063063063,0.826914663226169,"['51 non attribué', '30 non attribué', (27, 'Trop nombreux : 7>5'), '186 non attribué', (2, 'Trop nombreux : 10>6'), '183 non attribué', '43 non attribué']","[5, 17, 14]"
70,1.9774774774774773,0.8152599657211406,"['161 non attribué', (7, 'Trop nombreux : 14>12'), '207 non attribué', (28, 'Pas assez : 1<2.0'), '43 non attribué']","[14, 5, 17]"
71,2.13963963963964,0.8311556888183304,"['2 non attribué', '190 non attribué', (27, 'Trop nombreux : 8>5'), (6, 'Trop nombreux : 22>16'), (8, 'Pas assez : 1<4.0'), '68 non attribué']","[17, 14, 5, 29]"
72,2.171171171171171,0.7475313685982957,"[(6, 'Trop nombreux : 18>16')]","[17, 14, 5]"
73,2.0945945945945947,0.7699489126659286,"['73 non attribué', (3, 'Pas assez : 2<3.0'), (7, 'Trop nombreux : 20>12'), (10, 'Pas assez : 1<2.0')]","[5, 14]"
74,2.130630630630631,0.8434246921718687,"['24 non attribué', '89 non attribué', (27, 'Trop nombreux : 9>5'), '167 non attribué']","[14, 5]"
75,2.126126126126126,0.8196359098674247,"['78 non attribué', '105 non attribué', '229 non attribué']","[14, 5, 29, 17]"
76,2.171171171171171,0.8001569288829198,"[(19, 'Trop nombreux : 3>2'), '217 non attribué', (27, 'Trop nombreux : 10>5'), '105 non attribué', '143 non attribué', (13, 'Trop nombreux : 13>12')]","[14, 5, 29, 17]"
77,2.018018018018018,0.8070053236714508,"['73 non attribué', '183 non attribué', (6, 'Trop nombreux : 24>16'), '200 non attribué', '68 non attribué']","[5, 14, 17, 26]"
78,2.0765765765765765,0.7835936423759049,"['196 non attribué', (7, 'Trop nombreux : 19>12')]","[14, 5, 1, 17, 29]"
79,2.054054054054054,0.822069321843126,"['174 non attribué', '191 non attribué', (20, 'Trop nombreux : 19>8'), '68 non attribué']","[5, 14, 17]"
80,2.135135135135135,0.8014295653216825,"['24 non attribué', '154 non attribué', (20, 'Trop nombreux : 12>8'), '186 non attribué', (32, 'Pas assez : 2<3.0'), '147 non attribué']","[14, 29, 17, 5]"
81,2.072072072072072,0.8151474531320841,"['167 non attribué', '105 non attribué', '186 non attribué', (13, 'Trop nombreux : 14>12'), (28, 'Pas assez : 1<2.0'), '35 non attribué']","[14, 5]"
82,2.1171171171171173,0.8098794808808483,"['228 non attribué', '154 non attribué', '200 non attribué', '191 non attribué', (20, 'Trop nombreux : 15>8')]","[5, 14, 17]"
83,2.0855855855855854,0.7941353870744926,"['30 non attribué', '212 non attribué', (27, 'Trop nombreux : 6>5'), (6, 'Trop nombreux : 20>16'), '68 non attribué']","[5, 17, 14]"
84,2.0495495495495497,0.7799958085365829,"[(20, 'Trop nombreux : 10>8'), (2, 'Trop nombreux : 8>6'), '43 non attribué', '147 non attribué', (10, 'Pas assez : 1<2.0')]","[14, 17, 5]"
85,2.099099099099099,0.8342765034762626,"['51 non attribué', '89 non attribué', '212 non attribué', (27, 'Trop nombreux : 11>5')]","[14, 17, 5]"
86,2.045045045045045,0.8115388141244637,"[(7, 'Trop nombreux : 13>12'), (2, 'Trop nombreux : 8>6'), '43 non attribué', '35 non attribué']","[5, 14, 17]"
87,2.144144144144144,0.7998511948353775,"[(6, 'Trop nombreux : 20>16'), '229 non attribué']","[5, 17, 14]"
88,2.058558558558558,0.8408106913731084,"['54 non attribué', '2 non attribué', '120 non attribué', '229 non attribué', '68 non attribué']","[14, 17, 5]"
89,2.220720720720721,0.784997001708211,"[(20, 'Trop nombreux : 11>8'), (27, 'Trop nombreux : 13>5'), '200 non attribué']","[14, 17, 5]"
90,2.13963963963964,0.8365820657955377,"[(20, 'Trop nombreux : 9>8'), '105 non attribué', '51 non attribué', '174 non attribué', (27, 'Trop nombreux : 11>5'), '43 non attribué', '70 non attribué']","[5, 14, 17]"
91,2.121621621621621,0.8007807734531345,"['133 non attribué', (6, 'Trop nombreux : 18>16'), (2, 'Trop nombreux : 7>6'), '35 non attribué']","[26, 17, 14, 5]"
92,2.0945945945945947,0.8156099056293362,"['30 non attribué', '228 non attribué', (27, 'Trop nombreux : 12>5'), (2, 'Trop nombreux : 7>6'), '35 non attribué', '43 non attribué']","[5, 17, 14]"
93,2.220720720720721,0.784997001708211,"['133 non attribué', (27, 'Trop nombreux : 14>5')]","[5, 14, 29]"
94,2.054054054054054,0.788352286342648,"[(27, 'Trop nombreux : 7>5'), '120 non attribué', '133 non attribué', (7, 'Trop nombreux : 19>12')]","[32, 5, 14, 17, 26]"
95,2.099099099099099,0.8010734309154447,"[(20, 'Trop nombreux : 14>8'), (2, 'Trop nombreux : 7>6'), '200 non attribué', '43 non attribué']","[5, 14]"
96,2.144144144144144,0.7941738853197862,"['194 non attribué', (20, 'Trop nombreux : 15>8')]","[5, 14]"
97,2.1171171171171173,0.7986270882211046,"['78 non attribué', '191 non attribué', (20, 'Trop nombreux : 20>8'), '43 non attribué']","[14, 5]"
98,2.144144144144144,0.753235516843392,"[(6, 'Trop nombreux : 18>16'), '68 non attribué']","[14, 5, 17]"
99,2.1171171171171173,0.8042729634870093,"['190 non attribué', '161 non attribué', (2, 'Trop nombreux : 9>6'), '54 non attribué', '167 non attribué']","[14, 17, 5, 26]"
100,1.9864864864864864,0.7814577961392896,"[(20, 'Trop nombreux : 10>8'), '105 non attribué', (7, 'Trop nombreux : 18>12')]","[5, 14]"
101,2.0855855855855854,0.8166089076336228,"['2 non attribué', '120 non attribué', '51 non attribué', (27, 'Trop nombreux : 15>5'), '43 non attribué']","[14, 5, 26]"
102,2.126126126126126,0.82513804814701,"[(19, 'Trop nombreux : 3>2'), (6, 'Trop nombreux : 18>16'), '196 non attribué', '229 non attribué', '68 non attribué']","[14, 5, 26, 17]"
103,2.058558558558558,0.8299777534464476,"['51 non attribué', (27, 'Trop nombreux : 8>5'), '2 non attribué', '196 non attribué', '120 non attribué', '186 non attribué', (13, 'Trop nombreux : 13>12'), '147 non attribué']","[5, 14, 17, 26]"
104,2.09009009009009,0.7907788651491059,"['51 non attribué', '190 non attribué', (20, 'Trop nombreux : 13>8'), '229 non attribué', (2, 'Trop nombreux : 9>6'), '35 non attribué', '43 non attribué']","[14, 17, 5]"
105,2.103603603603604,0.7919764985689902,"['73 non attribué', (7, 'Trop nombreux : 21>12'), '183 non attribué', (25, 'Trop nombreux : 5>4')]","[17, 14, 5]"
106,2.121621621621621,0.8394035164459301,"['104 non attribué', '51 non attribué', '228 non attribué', (20, 'Trop nombreux : 17>8'), '147 non attribué', (3, 'Pas assez : 2<3.0')]","[14, 5, 17]"
107,2.0315315315315314,0.7924396126678964,"['120 non attribué', '133 non attribué', (7, 'Trop nombreux : 13>12'), (19, 'Trop nombreux : 3>2')]","[5, 14]"
108,2.058558558558558,0.7676689129460664,"['51 non attribué', '190 non attribué', (6, 'Trop nombreux : 17>16')]","[5, 17, 14]"
109,2.108108108108108,0.8439441056243736,"['51 non attribué', '190 non attribué', (27, 'Trop nombreux : 9>5'), '2 non attribué', '105 non attribué', (13, 'Trop nombreux : 14>12'), '14 non attribué', '43 non attribué']","[17, 5, 14]"
110,2.0945945945945947,0.8428928680081326,"['174 non attribué', (20, 'Trop nombreux : 17>8'), '50 non attribué', '105 non attribué']","[17, 14, 5]"
111,2.0855855855855854,0.8330662814527707,"['104 non attribué', '24 non attribué', '102 non attribué', (27, 'Trop nombreux : 12>5'), '14 non attribué', '167 non attribué']","[5, 14]"
112,2.0135135135135136,0.7986398490019413,"['229 non attribué', '43 non attribué']","[5, 14, 17, 26]"
113,2.1171171171171173,0.7814447547802414,"['194 non attribué', '30 non attribué', (27, 'Trop nombreux : 11>5')]","[3, 5, 17, 14, 26]"
114,2.130630630630631,0.7821877652156126,"[(27, 'Trop nombreux : 8>5'), '186 non attribué', (19, 'Trop nombreux : 3>2'), '43 non attribué', '70 non attribué']","[14, 17, 26, 5]"
115,2.108108108108108,0.7999021586249626,"[(27, 'Trop nombreux : 7>5'), (7, 'Trop nombreux : 14>12')]","[17, 14, 5, 26]"
116,2.036036036036036,0.8554105460627882,"['2 non attribué', '186 non attribué', '68 non attribué', '70 non attribué']","[5, 14]"
117,2.063063063063063,0.7990863479500622,"[(27, 'Trop nombreux : 7>5'), '186 non attribué']","[14, 5, 17]"
118,2.072072072072072,0.8316337484822821,"['50 non attribué', (6, 'Trop nombreux : 21>16'), '68 non attribué']","[17, 14, 5]"
119,2.058558558558558,0.779368402884738,"[(7, 'Trop nombreux : 17>12'), '68 non attribué']","[5, 14, 17]"
120,2.144144144144144,0.7768930678394269,"['145 non attribué', (20, 'Trop nombreux : 17>8'), (25, 'Trop nombreux : 5>4')]","[5, 26, 10, 14]"
121,2.063063063063063,0.8158972439879524,"['4 non attribué', '228 non attribué', (27, 'Trop nombreux : 6>5'), (7, 'Trop nombreux : 14>12')]","[5, 14]"
122,2.1576576576576576,0.7713242476034934,"[(20, 'Trop nombreux : 12>8'), (19, 'Trop nombreux : 4>2'), (2, 'Trop nombreux : 8>6'), '43 non attribué']","[17, 26, 14, 5]"
123,2.036036036036036,0.8447648517807339,"[(6, 'Trop nombreux : 19>16'), '2 non attribué', '229 non attribué', (3, 'Pas assez : 1<3.0'), '153 non attribué', '200 non attribué', '207 non attribué']","[14, 5, 26, 17]"
124,2.036036036036036,0.8339832775858357,"['50 non attribué', '161 non attribué', '43 non attribué']","[14, 32, 5, 29, 17]"
125,2.081081081081081,0.8253356386786131,"['30 non attribué', '50 non attribué', '174 non attribué', (20, 'Trop nombreux : 16>8')]","[5, 14, 17]"
126,2.09009009009009,0.8298672362830699,"[(7, 'Trop nombreux : 13>12'), '104 non attribué', (27, 'Trop nombreux : 13>5'), '133 non attribué', '186 non attribué', '43 non attribué', (28, 'Pas assez : 1<2.0')]","[5, 14, 17]"
127,2.103603603603604,0.8033220535980014,"[(27, 'Trop nombreux : 8>5'), '50 non attribué', '105 non attribué', '43 non attribué', '167 non attribué', '57 non attribué']","[5, 17, 14, 29]"
128,1.95945945945946,0.820095831325323,"['228 non attribué', '133 non attribué', (27, 'Trop nombreux : 6>5'), (15, 'Pas assez : 1<6.0'), (7, 'Trop nombreux : 18>12')]","[14, 5]"
129,2.072072072072072,0.7983207682885088,"[(7, 'Trop nombreux : 15>12'), '161 non attribué', '186 non attribué']","[5, 14, 26]"
130,2.0945945945945947,0.7987929624713317,"['190 non attribué', '50 non attribué', (20, 'Trop nombreux : 16>8')]","[14, 17, 29, 5]"
131,2.103603603603604,0.7628747639732995,"[(3, 'Pas assez : 2<3.0'), (7, 'Trop nombreux : 14>12')]","[5, 14, 17]"
132,2.081081081081081,0.7626476284371551,"[(6, 'Trop nombreux : 17>16'), (2, 'Trop nombreux : 8>6'), (32, 'Pas assez : 1<3.0'), '152 non attribué']","[5, 14]"
133,2.112612612612613,0.8243595750523395,"['30 non attribué', '50 non attribué', (20, 'Trop nombreux : 16>8')]","[14, 26, 5, 17]"
134,2.054054054054054,0.859736230599368,"[(7, 'Trop nombreux : 15>12'), '50 non attribué', '196 non attribué', '105 non attribué', '28 non attribué', '68 non attribué']","[14, 5, 26, 29, 17]"
135,2.027027027027027,0.8234071084430594,"['153 non attribué', (7, 'Trop nombreux : 13>12'), '2 non attribué', '105 non attribué', '186 non attribué']","[17, 14, 29, 5]"
136,2.1486486486486487,0.7789498517034031,"[(2, 'Trop nombreux : 8>6'), '152 non attribué']","[14, 5]"
137,2.072072072072072,0.8039687946906965,"[(7, 'Trop nombreux : 14>12'), '43 non attribué']","[5, 14]"
138,2.063063063063063,0.8214244253142174,"['30 non attribué', (6, 'Trop nombreux : 19>16'), '70 non attribué', '35 non attribué']","[5, 14]"
139,2.009009009009009,0.7844125737718136,"['105 non attribué', '229 non attribué', (13, 'Trop nombreux : 13>12'), '147 non attribué']","[14, 17, 29, 5]"
140,2.058558558558558,0.8408106913731084,"['24 non attribué', '190 non attribué', '174 non attribué', (27, 'Trop nombreux : 7>5'), '133 non attribué', (13, 'Trop nombreux : 13>12'), (25, 'Trop nombreux : 5>4'), '68 non attribué']","[5, 14, 17]"
141,2.1576576576576576,0.7414123185939214,"[(20, 'Trop nombreux : 15>8')]","[8, 14, 5, 17]"
142,2.036036036036036,0.7836326585153965,"[(7, 'Trop nombreux : 14>12'), '35 non attribué']","[14, 17, 5]"
143,2.108108108108108,0.7885073974678759,"['30 non attribué', '133 non attribué', (6, 'Trop nombreux : 21>16'), '68 non attribué']","[17, 5, 14]"
144,2.1576576576576576,0.7887270860114184,"['161 non attribué', (6, 'Trop nombreux : 19>16'), (2, 'Trop nombreux : 7>6')]","[5, 14, 29, 17]"
145,2.0405405405405403,0.8472343485337768,"['51 non attribué', '196 non attribué', '200 non attribué', '68 non attribué']","[17, 5, 14]"
146,2.0405405405405403,0.8255949044857465,"['43 non attribué', '73 non attribué', '196 non attribué', '133 non attribué', '143 non attribué', '229 non attribué']","[17, 14, 5]"
147,2.108108108108108,0.7769455375702022,"['174 non attribué', (7, 'Trop nombreux : 14>12'), (8, 'Pas assez : 1<4.0'), '43 non attribué']","[17, 14, 5]"
148,2.0945945945945947,0.7873821495197958,"['196 non attribué', '120 non attribué', (3, 'Pas assez : 2<3.0'), (2, 'Trop nombreux : 8>6')]","[5, 17, 14]"
149,2.0945945945945947,0.8211390210654653,"['50 non attribué', (6, 'Trop nombreux : 21>16'), '68 non attribué', '167 non attribué']","[17, 14, 5]"
150,1.990990990990991,0.8454883779233978,"['154 non attribué', (20, 'Trop nombreux : 16>8'), '43 non attribué', '120 non attribué']","[5, 26, 14]"
151,2.121621621621621,0.777850083312701,"[(27, 'Trop nombreux : 11>5'), (13, 'Trop nombreux : 13>12'), '73 non attribué', '147 non attribué']","[14, 5, 17]"
152,2.099099099099099,0.7605065584392083,"[(6, 'Trop nombreux : 20>16'), '68 non attribué', '167 non attribué']","[17, 14, 5]"
153,2.108108108108108,0.8166962621684045,"[(6, 'Trop nombreux : 17>16'), '2 non attribué', '161 non attribué', '186 non attribué']","[17, 5, 14]"
154,2.0945945945945947,0.8044376735641999,"['105 non attribué', (27, 'Trop nombreux : 9>5'), (7, 'Trop nombreux : 14>12'), '54 non attribué']","[5, 14]"
155,2.126126126126126,0.7858144706037581,"[(27, 'Trop nombreux : 8>5'), '2 non attribué', '120 non attribué', (13, 'Trop nombreux : 13>12'), (19, 'Trop nombreux : 3>2'), '43 non attribué']","[14, 29, 5]"
156,2.130630630630631,0.7282648805565796,"[(19, 'Trop nombreux : 3>2'), (6, 'Trop nombreux : 19>16')]","[28, 14, 5]"
157,2.1171171171171173,0.7872138708948209,"[(27, 'Trop nombreux : 7>5'), (7, 'Trop nombreux : 15>12')]","[14, 26, 5]"
158,2.1936936936936937,0.768942304560528,"[(6, 'Trop nombreux : 19>16'), '68 non attribué', (8, 'Pas assez : 1<4.0')]","[14, 5, 17]"
159,2.1531531531531534,0.8260268333287684,"['50 non attribué', '4 non attribué', '228 non attribué', (27, 'Trop nombreux : 11>5'), '43 non attribué', '70 non attribué']","[5, 29, 14]"
