Id,Mean,Std,TMnonouverts,NbEnvie1,NbEnvie2,NbEnvie3,Problems_nonattribue,Problems_pasassez,Problems_tropnombreux
4680,2.1486486486486487,0.778949851703403,"[8, 14, 5, 17]",7,7,6,"['63 non attribué', '67 non attribué']",[],"[(6, 'Trop nombreux : 21>16')]"
4681,2.09009009009009,0.7556669709816429,"[3, 14, 5, 29, 17]",7,6,0,"['102 non attribué', '35 non attribué']",[],"[(20, 'Trop nombreux : 12>8'), (27, 'Trop nombreux : 8>5')]"
4682,2.058558558558558,0.7965955238903089,"[5, 17, 14]",3,7,3,[],"[(3, 'Pas assez : 2<3.0'), (1, 'Pas assez : 2<3.0')]","[(20, 'Trop nombreux : 10>8'), (27, 'Trop nombreux : 9>5')]"
4683,2.045045045045045,0.7946357187816142,"[5, 17, 14]",3,7,3,"['2 non attribué', '43 non attribué', '105 non attribué']","[(3, 'Pas assez : 2<3.0')]","[(20, 'Trop nombreux : 14>8'), (2, 'Trop nombreux : 7>6')]"
4684,2.0225225225225225,0.7577275725160554,"[14, 26, 17, 5]",1,7,5,['50 non attribué'],"[(32, 'Pas assez : 2<3.0'), (1, 'Pas assez : 1<3.0')]","[(7, 'Trop nombreux : 18>12')]"
4685,2.0945945945945947,0.793108077841898,"[5, 17, 14]",6,6,2,"['204 non attribué', '203 non attribué', '200 non attribué']","[(3, 'Pas assez : 1<3.0')]","[(6, 'Trop nombreux : 17>16'), (19, 'Trop nombreux : 3>2')]"
4686,2.121621621621621,0.7298305022841445,"[17, 5, 14]",8,7,2,['228 non attribué'],"[(3, 'Pas assez : 1<3.0'), (10, 'Pas assez : 1<2.0')]","[(20, 'Trop nombreux : 11>8')]"
4687,2.018018018018018,0.7667523564648955,"[29, 14, 5]",2,7,2,['35 non attribué'],"[(3, 'Pas assez : 1<3.0'), (1, 'Pas assez : 2<3.0')]","[(7, 'Trop nombreux : 18>12')]"
4688,2.1666666666666665,0.8206424294316063,"[14, 29, 5]",4,11,2,"['30 non attribué', '63 non attribué', '35 non attribué']","[(3, 'Pas assez : 1<3.0')]","[(27, 'Trop nombreux : 10>5'), (2, 'Trop nombreux : 11>6')]"
4689,1.981981981981982,0.8181424936680499,"[5, 26, 17, 14]",6,6,3,"['204 non attribué', '2 non attribué', '105 non attribué', '161 non attribué', '186 non attribué', '43 non attribué', '35 non attribué']","[(32, 'Pas assez : 1<3.0'), (3, 'Pas assez : 2<3.0')]","[(7, 'Trop nombreux : 14>12')]"
4690,1.9954954954954955,0.8155599234068582,"[14, 5, 17]",3,9,2,"['97 non attribué', '133 non attribué', '35 non attribué']","[(3, 'Pas assez : 1<3.0'), (1, 'Pas assez : 2<3.0')]","[(27, 'Trop nombreux : 9>5'), (2, 'Trop nombreux : 9>6')]"
4691,2.0945945945945947,0.7987929624713317,"[5, 17, 14, 26, 29]",7,9,4,"['228 non attribué', '35 non attribué']","[(3, 'Pas assez : 2<3.0')]","[(2, 'Trop nombreux : 9>6')]"
4692,2.0495495495495497,0.7564353021323195,"[25, 14, 5, 29, 26]",1,8,9,['73 non attribué'],"[(1, 'Pas assez : 1<3.0')]","[(20, 'Trop nombreux : 18>8')]"
4693,2.0675675675675675,0.7958787695220654,"[32, 17, 5, 14]",9,7,7,"['63 non attribué', '67 non attribué', '116 non attribué']",[],"[(27, 'Trop nombreux : 7>5')]"
4694,1.9954954954954955,0.7987419279094045,"[29, 17, 14, 5]",9,7,9,"['133 non attribué', '73 non attribué']","[(32, 'Pas assez : 1<3.0')]","[(7, 'Trop nombreux : 19>12')]"
4695,2.036036036036036,0.7950972839868216,"[14, 17, 5, 29]",9,8,5,"['161 non attribué', '143 non attribué']","[(32, 'Pas assez : 1<3.0')]","[(6, 'Trop nombreux : 21>16')]"
4696,2.0315315315315314,0.7633555337763426,"[17, 14, 5, 26]",1,6,7,['35 non attribué'],"[(1, 'Pas assez : 1<3.0')]","[(7, 'Trop nombreux : 18>12'), (11, 'Trop nombreux : 7>6')]"
4697,2.1576576576576576,0.8333598299974101,"[14, 5, 26, 29]",4,8,6,"['24 non attribué', '67 non attribué', '116 non attribué', '229 non attribué', '43 non attribué']",[],"[(27, 'Trop nombreux : 7>5')]"
4698,2.0765765765765765,0.7420718159870681,"[10, 17, 14, 5, 26]",4,6,3,[],"[(3, 'Pas assez : 2<3.0')]","[(20, 'Trop nombreux : 21>8')]"
4699,2.1936936936936937,0.7327848423711556,"[8, 14, 17, 5]",4,6,4,[],"[(3, 'Pas assez : 2<3.0')]","[(6, 'Trop nombreux : 22>16')]"
4700,2.171171171171171,0.7353255058320287,"[5, 14, 17]",2,8,4,['228 non attribué'],"[(3, 'Pas assez : 2<3.0'), (8, 'Pas assez : 2<4.0'), (1, 'Pas assez : 2<3.0')]","[(20, 'Trop nombreux : 13>8'), (27, 'Trop nombreux : 10>5')]"
4701,2.1621621621621623,0.7495463549976922,"[8, 14, 17, 29, 5, 26]",4,8,4,['143 non attribué'],"[(3, 'Pas assez : 2<3.0')]","[(20, 'Trop nombreux : 15>8'), (25, 'Trop nombreux : 5>4')]"
4702,2.018018018018018,0.8345696263418311,"[5, 14]",2,8,7,"['196 non attribué', '120 non attribué', '229 non attribué', '73 non attribué']","[(1, 'Pas assez : 2<3.0')]","[(20, 'Trop nombreux : 11>8'), (6, 'Trop nombreux : 23>16')]"
4703,2.112612612612613,0.7964419879703689,"[5, 26, 17, 14, 29]",8,9,2,"['147 non attribué', '4 non attribué', '35 non attribué']","[(3, 'Pas assez : 1<3.0')]","[(20, 'Trop nombreux : 10>8'), (27, 'Trop nombreux : 10>5'), (2, 'Trop nombreux : 9>6'), (19, 'Trop nombreux : 3>2')]"
4704,2.036036036036036,0.771997795321072,"[32, 17, 14, 26, 29, 5]",7,8,2,['116 non attribué'],"[(3, 'Pas assez : 1<3.0')]","[(27, 'Trop nombreux : 6>5'), (7, 'Trop nombreux : 18>12')]"
4705,2.108108108108108,0.7769455375702022,"[14, 17, 5, 29]",8,7,2,"['176 non attribué', '174 non attribué']","[(3, 'Pas assez : 1<3.0')]","[(20, 'Trop nombreux : 13>8'), (27, 'Trop nombreux : 9>5')]"
4706,2.045045045045045,0.8115388141244637,"[29, 14, 17, 5]",9,6,7,['196 non attribué'],[],[]
4707,2.0135135135135136,0.775645868545188,"[28, 14, 26, 5]",6,6,7,[],[],"[(7, 'Trop nombreux : 19>12')]"
4708,1.990990990990991,0.8347161491742126,"[5, 14, 17, 26]",5,7,5,"['186 non attribué', '43 non attribué', '35 non attribué', '153 non attribué']","[(8, 'Pas assez : 2<4.0')]","[(7, 'Trop nombreux : 14>12')]"
4709,2.018018018018018,0.81814249366805,"[10, 14, 5]",5,7,5,"['73 non attribué', '67 non attribué', '116 non attribué', '133 non attribué']",[],"[(7, 'Trop nombreux : 20>12')]"
4710,2.0225225225225225,0.769578210231024,"[5, 14]",3,7,7,"['50 non attribué', '35 non attribué']","[(15, 'Pas assez : 5<6.0'), (32, 'Pas assez : 1<3.0')]","[(7, 'Trop nombreux : 15>12')]"
4711,2.0765765765765765,0.7660741968667064,"[5, 14, 26, 17]",3,8,5,['73 non attribué'],"[(15, 'Pas assez : 4<6.0'), (1, 'Pas assez : 2<3.0')]","[(20, 'Trop nombreux : 18>8')]"
4712,2.072072072072072,0.7333270332999717,"[14, 5, 17, 29]",5,8,9,[],"[(28, 'Pas assez : 1<2.0')]","[(7, 'Trop nombreux : 14>12')]"
4713,2.0135135135135136,0.8154599497711779,"[14, 29, 17, 5]",9,6,9,['186 non attribué'],"[(10, 'Pas assez : 1<2.0'), (8, 'Pas assez : 2<4.0')]","[(7, 'Trop nombreux : 15>12')]"
4714,2.045045045045045,0.8170954782558749,"[14, 17, 5]",9,7,5,"['104 non attribué', '63 non attribué', '97 non attribué']",[],"[(27, 'Trop nombreux : 9>5')]"
4715,2.126126126126126,0.7683456650123669,"[5, 14, 17, 26]",3,8,9,[],"[(8, 'Pas assez : 2<4.0')]","[(7, 'Trop nombreux : 16>12')]"
4716,2.112612612612613,0.749614334279264,"[8, 5, 29, 14, 17]",8,7,5,['70 non attribué'],[],"[(6, 'Trop nombreux : 21>16')]"
4717,2.0405405405405403,0.7977205510293365,"[17, 29, 14, 5]",4,7,2,"['50 non attribué', '186 non attribué']","[(3, 'Pas assez : 1<3.0')]","[(7, 'Trop nombreux : 16>12')]"
4718,2.09009009009009,0.8243966618688147,"[3, 5, 26, 29, 14]",9,7,0,['228 non attribué'],[],"[(6, 'Trop nombreux : 22>16')]"
4719,2.144144144144144,0.7710467334093961,"[14, 17, 29, 5]",2,6,9,[],"[(32, 'Pas assez : 1<3.0'), (1, 'Pas assez : 2<3.0')]","[(20, 'Trop nombreux : 16>8'), (19, 'Trop nombreux : 3>2')]"
4720,2.054054054054054,0.8053872662568292,"[17, 5, 14, 26]",9,8,8,[],"[(15, 'Pas assez : 4<6.0'), (32, 'Pas assez : 2<3.0')]","[(7, 'Trop nombreux : 22>12')]"
4721,2.108108108108108,0.7652090046771133,"[5, 17, 14]",7,7,4,[],"[(3, 'Pas assez : 2<3.0'), (8, 'Pas assez : 3<4.0')]","[(2, 'Trop nombreux : 7>6'), (6, 'Trop nombreux : 17>16')]"
4722,2.045045045045045,0.7889208780403245,"[28, 14, 5, 17, 26]",3,8,9,['73 non attribué'],"[(1, 'Pas assez : 2<3.0')]","[(20, 'Trop nombreux : 22>8')]"
4723,2.1171171171171173,0.7814447547802414,"[5, 26, 14, 17]",1,8,8,"['4 non attribué', '116 non attribué']","[(1, 'Pas assez : 1<3.0'), (8, 'Pas assez : 2<4.0')]","[(27, 'Trop nombreux : 6>5'), (7, 'Trop nombreux : 17>12')]"
4724,2.126126126126126,0.7683456650123669,"[28, 5, 17, 26, 14]",8,6,9,['213 non attribué'],[],"[(20, 'Trop nombreux : 15>8'), (27, 'Trop nombreux : 7>5')]"
4725,2.1171171171171173,0.7458935998114041,"[5, 14, 17]",5,7,2,[],"[(3, 'Pas assez : 1<3.0')]","[(6, 'Trop nombreux : 21>16')]"
4726,2.18018018018018,0.7867476807017356,"[25, 14, 17, 5]",5,8,8,['35 non attribué'],[],"[(2, 'Trop nombreux : 8>6')]"
4728,2.063063063063063,0.7876797851721572,"[29, 17, 14, 5]",4,8,6,3,0,1
4729,2.1576576576576576,0.8001187185158061,"[17, 14, 5, 26]",5,7,9,2,0,2
4730,2.09009009009009,0.790778865149106,"[5, 17, 14, 29]",3,6,6,1,1,1
4731,2.0135135135135136,0.8264831983725527,"[3, 14, 17, 5]",4,7,0,4,0,1
4732,2.063063063063063,0.804729001115173,"[14, 17, 5, 29]",2,8,2,3,3,1
4733,2.063063063063063,0.7934035654851268,"[5, 14, 17]",3,8,9,1,0,1
4734,2.126126126126126,0.785814470603758,"[5, 29, 14, 17]",9,7,2,1,1,1
4735,2.0225225225225225,0.7984356520350697,"[14, 5, 17]",7,8,4,3,1,0
4736,1.972972972972973,0.8011243169520794,"[17, 5, 26, 14]",9,7,3,4,1,3
4737,2.135135135135135,0.7785179851160002,"[26, 17, 5, 14]",2,8,4,0,3,2
4738,2.027027027027027,0.7897471897389846,"[17, 29, 5, 14]",9,8,5,1,2,1
4739,2.054054054054054,0.7883522863426479,"[5, 29, 14, 17]",9,8,6,1,2,1
4740,2.072072072072072,0.7635557651847168,"[5, 17, 14, 26]",1,11,6,1,1,1
4741,2.072072072072072,0.8039687946906965,"[5, 17, 29, 14]",2,6,4,1,2,1
4742,2.099099099099099,0.806702185118088,"[5, 14, 26, 17]",3,6,9,2,1,2
4743,2.0855855855855854,0.7768537132156773,"[5, 26, 17, 14]",4,7,5,2,0,1
4744,2.112612612612613,0.7907402016127275,"[14, 17, 5]",5,7,4,2,1,1
4745,1.990990990990991,0.7609888244046011,"[14, 5, 17]",2,8,5,1,1,1
4746,2.103603603603604,0.7264153515540408,"[5, 17, 14, 26]",6,8,5,0,1,1
4747,2.0,0.7902116103552715,"[8, 29, 5, 26, 14]",2,7,5,4,1,2
4748,2.054054054054054,0.7348818704940103,"[26, 14, 17, 5]",3,10,1,0,1,2
4749,2.0855855855855854,0.8166089076336227,"[10, 17, 14, 5]",3,7,4,4,1,2
4750,2.112612612612613,0.755626510858771,"[29, 5, 14, 26, 17]",4,8,2,1,2,2
4751,2.072072072072072,0.7811316968436162,"[14, 17, 5, 26]",8,8,2,2,2,1
4752,2.0945945945945947,0.793108077841898,"[14, 5, 17]",8,8,7,2,1,1
4753,2.099099099099099,0.7839447177267499,"[14, 5]",5,7,5,2,1,2
4754,2.0855855855855854,0.7651157717794566,"[14, 5, 17]",4,7,2,1,2,1
4755,2.072072072072072,0.8261748712343143,"[14, 5, 29, 17]",8,8,7,6,0,1
4756,1.990990990990991,0.7844125737718138,"[10, 5, 17, 14, 26]",9,7,7,2,0,1
4757,2.0045045045045047,0.8155599234068583,"[17, 5, 14]",6,7,5,3,0,1
4758,2.072072072072072,0.7811316968436159,"[14, 5, 17]",1,7,9,0,2,1
4759,1.9954954954954955,0.8265818387665633,"[14, 5, 29]",5,7,2,5,1,1
4760,2.036036036036036,0.771997795321072,"[5, 17, 14]",9,10,3,1,1,1
4761,2.1171171171171173,0.7756327294653673,"[14, 5, 17]",1,8,7,1,1,1
4762,2.144144144144144,0.8166463464355603,"[32, 10, 14, 5, 17]",3,8,4,2,2,2
4763,2.121621621621621,0.7720109962648974,"[5, 14, 17, 26]",1,7,4,0,2,1
4764,2.0315315315315314,0.8368743811173183,"[14, 17, 5]",5,6,9,4,1,1
4765,2.072072072072072,0.7694590179486329,"[1, 5, 14, 26, 17]",0,7,5,0,1,1
4766,2.018018018018018,0.7784656213705152,"[14, 29, 5, 17]",5,8,5,3,1,2
4767,2.18018018018018,0.7693000661787257,"[14, 17, 26, 5]",6,11,9,1,1,2
4768,2.0855855855855854,0.7471631836210249,"[5, 17, 26, 14]",6,7,5,0,0,1
4769,1.9954954954954955,0.8481961042125443,"[14, 17, 26, 5]",9,6,7,6,1,1
4770,2.1531531531531534,0.7867476807017355,"[5, 17, 14]",6,8,2,0,1,3
4771,2.0495495495495497,0.7915131135022021,"[5, 14, 26, 29, 17]",5,9,5,2,0,3
4772,2.0765765765765765,0.7835936423759049,"[14, 17, 5]",7,7,2,2,2,2
4773,2.0405405405405403,0.7629281978014781,"[17, 5, 14, 26]",6,7,5,0,0,1
4774,2.1486486486486487,0.7961860289754662,"[17, 26, 14, 5]",5,8,3,3,2,1
4775,2.0135135135135136,0.8587043261368029,"[14, 17, 5]",6,7,5,6,0,1
4776,2.063063063063063,0.7819141066723376,"[3, 5, 10, 29, 14, 17]",8,8,0,1,0,1
4777,1.9864864864864864,0.8427477668075382,"[17, 5, 14]",8,6,9,5,0,2
4778,2.0765765765765765,0.7719581911351323,"[5, 14, 17]",7,8,7,2,1,1
4779,2.0405405405405403,0.8089855530513882,"[14, 29, 5]",6,6,7,0,0,1
4780,2.130630630630631,0.799354127605508,"[5, 17, 14]",3,8,4,1,2,0
4781,2.045045045045045,0.7773651679208454,"[14, 17, 5]",4,7,7,0,0,1
4782,1.9954954954954955,0.7873303753121176,"[17, 5, 14, 26]",4,8,5,2,0,2
4783,2.054054054054054,0.7591116246003612,"[14, 26, 5, 29, 17]",6,7,7,1,1,2
4784,2.018018018018018,0.8506796003662671,"[17, 5, 14, 29]",8,7,7,6,0,1
4785,2.121621621621621,0.7661274075493341,"[3, 1, 17, 5, 14]",0,7,0,1,0,2
4786,2.0675675675675675,0.8015440034905214,"[14, 17, 5]",4,7,1,2,2,2
4787,2.054054054054054,0.8053872662568291,"[5, 14, 29, 17]",8,7,7,4,0,3
4788,2.121621621621621,0.7661274075493342,"[17, 5, 14]",6,7,5,2,0,2
4789,2.054054054054054,0.7940712191846122,"[5, 17, 29, 14]",5,8,4,3,1,1
4790,1.945945945945946,0.7940712191846121,"[5, 14, 29, 17]",3,7,7,1,1,2
4791,2.0765765765765765,0.7835936423759049,"[14, 5, 29, 26, 17]",8,8,9,1,1,1
4792,2.0855855855855854,0.8438595717326782,"[5, 14, 17, 26]",4,6,9,4,1,1
4793,2.126126126126126,0.7624337920027155,"[5, 14, 17]",4,10,5,1,0,4
4794,2.0315315315315314,0.798129258629767,"[5, 29, 14, 17]",3,10,3,2,2,2
4795,2.0945945945945947,0.7581040697715146,"[5, 17, 29, 14]",4,9,2,1,1,2
4796,2.0315315315315314,0.7633555337763427,"[14, 5, 17]",1,6,5,3,2,1
4797,2.018018018018018,0.7900052348985382,"[17, 5, 14]",6,8,7,3,1,1
4798,2.081081081081081,0.8087209625118332,"[5, 28, 17, 29, 14]",9,8,9,2,0,1
4799,2.018018018018018,0.7784656213705153,"[17, 5, 14]",1,8,2,1,2,2
4800,2.0585585585585586,0.8022556964196214,"[29, 17, 14, 5]",5,8,6,3,1,1
4801,2.0225225225225225,0.7927482050973126,"[17, 5, 14, 26]",4,8,9,2,0,1
4802,2.0315315315315314,0.8368743811173183,"[32, 5, 17, 14]",8,7,9,4,0,1
4803,2.1126126126126126,0.7615912274102535,"[14, 29, 5, 17]",7,8,7,1,1,1
4804,2.09009009009009,0.8353019834836721,"[28, 5, 14, 17]",4,7,6,4,0,1
4805,2.130630630630631,0.77638130213017,"[5, 29, 17, 14, 26]",6,10,9,1,1,3
4806,2.126126126126126,0.8085193116017013,"[17, 14, 5, 26]",5,7,6,2,1,2
4807,2.045045045045045,0.8335432453407353,"[14, 5, 29, 17, 26]",5,7,9,6,1,2
4808,2.108108108108108,0.7827478151396569,"[28, 10, 14, 17, 5]",4,7,6,1,0,1
4809,2.027027027027027,0.7954560939839985,"[28, 5, 29, 17, 14]",5,7,9,1,0,0
4810,2.1126126126126126,0.8133075442101599,"[14, 17, 5]",6,6,4,1,1,2
4811,2.0495495495495497,0.808481496456733,"[3, 5, 17, 14]",5,6,0,1,0,1
4812,2.0855855855855854,0.7531949261076852,"[14, 5, 26]",3,7,5,0,0,1
4813,2.1171171171171173,0.8373491758699669,"[14, 17, 5]",3,7,2,3,2,1
4814,2.063063063063063,0.7702532847718907,"[14, 26, 17, 5]",6,7,5,0,1,1
4815,2.0135135135135136,0.769790062053001,"[5, 29, 17, 14]",9,7,2,0,1,1
4816,2.0765765765765765,0.748144607571291,"[29, 14, 5, 17]",4,8,7,1,0,2
4817,2.099099099099099,0.806702185118088,"[5, 17, 29, 14]",9,7,7,1,0,2
4818,2.0,0.7844645405527362,"[5, 14, 17]",6,6,6,4,0,0
4819,2.0675675675675675,0.8347283582492867,"[5, 14, 29, 17, 26]",7,6,4,3,1,1
4820,2.0720720720720722,0.820679684227275,"[5, 14, 26, 17]",5,7,5,5,0,1
4821,2.0765765765765765,0.7777976746020018,"[14, 5, 17]",5,8,2,1,2,2
4822,2.1486486486486487,0.778949851703403,"[14, 17, 26, 5]",7,8,2,2,1,1
4823,2.0135135135135136,0.820990075114473,"[14, 29, 5]",8,7,5,3,1,1
4824,2.063063063063063,0.7524232860796635,"[17, 5, 14, 29, 26]",8,8,2,0,2,2
4825,2.036036036036036,0.7778369814660729,"[14, 5, 29, 17]",5,8,3,2,1,3
